input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12
-6.0,14.0,32.0,31.0,28.0,18.0,9.0,11.856551581721074,174.07143190804527,116.05984505829512,70.55865460011799,0.7997598390985017
14.0,13.0,5.0,16.0,17.0,9.0,32.0,121.26626432161274,71.42163438071967,121.75065957444322,6.5178963970775605,96.93753699243757
-15.0,8.0,18.0,21.0,19.0,24.0,24.0,71.2670208907044,57.58414962552898,184.91808743689216,102.73686731994911,124.57198721992428
-10.0,-2.0,28.0,15.0,11.0,14.0,10.0,138.31142928925453,0.5079042077401175,104.16997843461444,101.30676419047069,51.45326547591402
-13.0,14.0,5.0,28.0,20.0,31.0,7.0,74.03167930881021,68.75618498058009,148.11267556177881,171.2660475638037,60.44010864433693
-8.0,-11.0,3.0,28.0,3.0,30.0,8.0,135.10107744748353,191.1140574940519,77.48677028316922,15.72986423315239,140.66081997408565
-16.0,13.0,26.0,6.0,12.0,24.0,22.0,28.512650689840257,185.1589165193114,147.1824658027551,171.86238907843682,1.0656334203253515
-16.0,-5.0,4.0,13.0,15.0,12.0,10.0,193.2993265683979,46.9053827454287,112.28221528644615,19.78801911301151,30.954298678243973
-7.0,10.0,19.0,16.0,2.0,26.0,15.0,198.66458899977368,106.57503355685272,67.2562871162049,87.42144455314431,157.62552904443018
-12.0,16.0,18.0,19.0,25.0,29.0,33.0,54.44988888479809,4.191183814573307,93.75694219756143,196.79747457074728,48.34712641509278
9.0,-14.0,19.0,13.0,17.0,23.0,13.0,43.920416213521875,110.5271445587318,102.0194298685458,79.0790514156062,41.48553116303448
-9.0,2.0,22.0,4.0,26.0,16.0,33.0,113.13899170326418,100.60263702709298,47.85982603558927,186.62097679737786,183.60182992196863
-6.0,-5.0,18.0,25.0,22.0,17.0,13.0,153.7937525375512,19.80256452447744,176.1854882241321,102.33497849510019,5.3279108579835865
-8.0,-5.0,33.0,22.0,8.0,27.0,23.0,186.52200417113394,78.32336064410299,67.19285908692586,78.08183063001499,114.07499102695424
-13.0,13.0,15.0,27.0,14.0,17.0,17.0,13.811063427583514,100.23861877505715,164.37854056857898,4.6080395254874285,89.58226746901659
0.0,-5.0,6.0,26.0,23.0,18.0,17.0,169.69959153676618,5.470832014052607,80.95110613709227,115.03502929603124,23.684014084769633
-8.0,-14.0,7.0,19.0,21.0,22.0,17.0,119.00800133602698,106.04575911370083,143.42056734164254,33.92955356457901,2.167965202528732
-10.0,-8.0,8.0,18.0,6.0,6.0,19.0,129.4218717847653,87.84785806829565,172.3048849014783,89.7920108043327,13.376491951577485
-10.0,-11.0,27.0,33.0,24.0,14.0,20.0,34.63851397298456,16.423044045470302,189.64642128281423,55.80004972037356,19.40249171859303
8.0,3.0,4.0,6.0,14.0,30.0,29.0,38.676205704958086,141.90045790208413,141.73320558517273,61.88387372816353,94.67723133112594
-5.0,3.0,5.0,31.0,12.0,32.0,26.0,182.4715843379068,170.9309548278586,73.27328847330436,133.41118214996143,184.19253210993008
-12.0,-9.0,2.0,30.0,8.0,22.0,23.0,54.57546044389539,191.2993045685318,183.67935651200597,60.08339743950395,192.21062069024828
-10.0,-10.0,14.0,20.0,11.0,33.0,6.0,140.11896319328807,167.47038394898166,18.78384822972219,148.02933377094956,136.27696139864847
13.0,-2.0,6.0,4.0,10.0,23.0,2.0,180.56846718908562,62.01230614746498,129.00557030443892,65.74204024746042,43.67110736066353
7.0,-5.0,16.0,28.0,8.0,2.0,23.0,166.54014733543553,111.14604906640517,81.47356994228787,97.45136701375787,175.97266728739783
-3.0,5.0,18.0,6.0,2.0,15.0,31.0,3.4772637980005516,89.3747321461104,30.220965140800903,85.00546608267582,51.28809331963924
1.0,-13.0,27.0,3.0,14.0,12.0,23.0,57.983941571469934,172.26445590495481,0.04458261696327348,119.06647271648376,167.13015088951536
6.0,-8.0,21.0,23.0,5.0,3.0,18.0,109.83819579510497,35.477635400343054,45.72888697080744,46.21723167674461,165.03497520254564
0.0,-16.0,28.0,7.0,10.0,9.0,32.0,10.508656286905026,128.17200677282977,58.54449085682549,26.775600108780615,99.3301456247459
10.0,-8.0,26.0,20.0,16.0,33.0,13.0,173.71557730261028,144.1596115173922,167.99744820033413,49.092543372443174,88.36212845938627
-9.0,-16.0,18.0,8.0,9.0,5.0,5.0,16.0512681269531,70.64118698391621,91.5966649072031,10.60697477004291,197.52964904507522
16.0,-7.0,28.0,18.0,32.0,4.0,28.0,32.45916252842234,115.40127951609689,60.50395944188294,129.49691767371965,132.47059540797716
5.0,3.0,11.0,29.0,17.0,29.0,33.0,166.60774248920745,12.409872770351328,123.87026403630948,46.85362908574251,125.6727572906322
15.0,-10.0,2.0,20.0,8.0,29.0,4.0,99.71370845326287,0.1916495125232398,77.2358130381677,170.5930813507999,146.30032663488694
8.0,8.0,16.0,27.0,26.0,26.0,5.0,43.08452286024935,17.120530893885967,144.53135807214716,159.78734327298088,33.20178671909648
2.0,-1.0,30.0,13.0,2.0,31.0,33.0,96.03207503845267,68.58952617281876,38.733982205164885,14.283948831042693,9.943530454672
7.0,-9.0,31.0,2.0,30.0,18.0,9.0,110.91694390254108,29.182098102382792,18.67940085209532,94.77035709234836,46.335013457293805
-9.0,-9.0,11.0,5.0,2.0,17.0,3.0,117.07516193885998,181.9596731984352,111.49667169166943,160.52186722367534,176.47571266674393
11.0,5.0,13.0,26.0,8.0,30.0,14.0,194.31824758693026,108.10100955547581,42.00353035482636,172.6633508051367,165.7061153948501
9.0,-13.0,28.0,27.0,14.0,21.0,31.0,88.83354341359325,138.72789398941543,170.0672984200827,83.1683687297453,95.730911933604
16.0,9.0,4.0,31.0,25.0,19.0,31.0,30.015953827855093,29.69181081440766,55.4715542542735,86.9161803325401,100.71007756928381
15.0,-1.0,28.0,32.0,8.0,24.0,14.0,38.95711217951645,16.939066044610307,195.70536631570334,171.26508203014606,156.5200579334191
-7.0,-14.0,24.0,23.0,28.0,30.0,31.0,108.53151391552423,31.288647880039356,187.08063880716028,95.5170769338802,21.799048434698022
-7.0,-3.0,21.0,26.0,33.0,25.0,14.0,181.71129493267983,184.35186678496308,4.195419693560765,75.64641960136791,157.3881904258628
-3.0,12.0,21.0,15.0,23.0,31.0,31.0,29.338152155114173,166.94320148511423,170.02714705038503,196.9723123622687,162.6027803143995
0.0,8.0,12.0,29.0,5.0,10.0,15.0,168.27479240812906,180.93170410901,5.330144194147035,89.56943990948965,11.781687130605878
-2.0,4.0,23.0,12.0,30.0,18.0,26.0,109.66144674216677,123.02135545126586,196.6346804948834,77.52715746672163,133.84754605803212
7.0,15.0,24.0,21.0,16.0,21.0,31.0,70.49648074436313,78.18639572027419,89.61185249668351,11.204033237560962,106.9673476765742
10.0,-16.0,22.0,4.0,20.0,19.0,16.0,85.60003131073735,77.73505834122874,161.14926417520078,8.478182647503974,127.71254219080306
10.0,4.0,18.0,29.0,29.0,8.0,30.0,59.060859303252485,30.02218441150959,2.0975751911169294,13.320751909313898,141.2601370078831
3.0,-3.0,22.0,31.0,6.0,15.0,24.0,43.20034519349918,77.88220526251199,190.40380549617353,56.946411853695025,89.19043098986288
-6.0,-5.0,14.0,16.0,28.0,8.0,29.0,104.7094589306479,168.1894683419039,138.2873058023944,97.16396615956604,30.86844184919095
12.0,13.0,29.0,25.0,21.0,9.0,13.0,5.941558699367966,117.27085519233252,6.4144999896941,85.16871004387569,196.8192971547446
9.0,1.0,15.0,32.0,9.0,14.0,19.0,33.095102906093324,112.22316047424903,19.18644381466812,1.4383468846872693,150.70791062670907
2.0,-2.0,19.0,18.0,6.0,13.0,33.0,23.608940199379134,106.81493107752034,115.73182516236804,133.96541638345258,151.06334758332886
-2.0,2.0,15.0,20.0,24.0,10.0,11.0,162.41330638509487,105.18874194415608,47.007269464244025,130.13208377478728,69.37262568383208
7.0,9.0,9.0,8.0,19.0,11.0,10.0,110.26536838958872,190.71353157096127,121.4440336467272,161.58700488652593,107.32818803099369
-2.0,-8.0,4.0,24.0,13.0,10.0,8.0,4.764342958584433,103.98773154092716,99.46101694128218,134.24599820502797,143.96004627862513
4.0,6.0,29.0,33.0,24.0,12.0,9.0,7.096425100783521,149.68804513323477,173.68187457499607,139.44301121369222,14.672961202764089
-5.0,-16.0,19.0,18.0,8.0,29.0,10.0,121.79322857304822,43.48235860988125,6.6411927560267925,33.64185854151734,155.59377085111075
10.0,2.0,6.0,16.0,6.0,25.0,13.0,39.95950544325937,71.304297532146,171.81592450170973,9.274098138589814,144.50171640626385
-13.0,16.0,22.0,25.0,18.0,22.0,29.0,36.332397983697675,13.346541692071213,18.016688311343977,109.04212473673005,108.87633751317212
2.0,14.0,24.0,3.0,23.0,13.0,23.0,36.59030441938267,162.23846120057,147.36119886109893,109.18962902689135,64.13009102303515
-9.0,-12.0,9.0,9.0,18.0,20.0,7.0,50.601509309122946,87.20061832259401,111.2452952552834,87.23218477078711,58.20200201267929
2.0,15.0,14.0,16.0,5.0,13.0,25.0,197.09476811022463,189.5962157029976,174.10348077236122,104.4176210348067,41.75605782113321
1.0,-8.0,2.0,6.0,25.0,11.0,31.0,158.63496014891444,29.621273945895332,108.77388373711305,29.01406176144865,79.01438761346131
-13.0,9.0,22.0,33.0,20.0,17.0,21.0,25.57396796314093,73.27013734184698,135.05570474651594,30.412707307576103,161.73749176522458
14.0,-7.0,17.0,9.0,13.0,23.0,30.0,155.37866313332637,86.81522371809494,132.39947565127588,114.11586025308074,70.19000691356447
-6.0,12.0,31.0,33.0,19.0,30.0,9.0,106.16641021000959,186.6574380423106,87.58744624149597,3.695434793781116,171.3720143209404
-1.0,2.0,14.0,17.0,5.0,10.0,26.0,45.578121554027426,75.1541408759489,4.800898352398031,50.227959605911884,50.73579837046982
7.0,1.0,15.0,17.0,4.0,2.0,10.0,79.61521470203184,4.674553005045534,22.12844705066841,22.905176420515396,105.93322372363747
-4.0,4.0,10.0,23.0,31.0,8.0,16.0,175.92305121542748,15.017504333243803,144.83405186397266,84.5364966521417,27.042045971827932
-13.0,15.0,18.0,8.0,2.0,9.0,10.0,171.7054957714626,182.8581544529511,109.34270618531707,199.1530720713316,141.6020527919876
9.0,-15.0,5.0,6.0,14.0,25.0,11.0,194.95771346814138,91.78216939895233,123.39644297364958,84.44109158781852,45.70016797434815
11.0,10.0,20.0,13.0,18.0,5.0,3.0,85.99761394143786,132.84053324294916,171.83431240474755,27.44683565387711,99.078830716146
-13.0,10.0,19.0,14.0,10.0,25.0,4.0,193.98382225227002,63.47136185608324,108.3803727845914,178.91855165074116,26.272903707730123
-2.0,14.0,3.0,7.0,7.0,6.0,32.0,67.72950503154442,135.23132346328364,114.90896837065092,122.55542303456622,63.53002685444407
-5.0,10.0,18.0,24.0,21.0,27.0,24.0,25.171303994836535,90.8840149265915,24.694665074245357,194.0197885496892,149.9776646479527
6.0,-11.0,18.0,18.0,11.0,28.0,5.0,142.30154423581325,74.3340954955616,64.5238874914508,183.5654953726421,69.66803847852981
1.0,2.0,30.0,10.0,5.0,4.0,13.0,37.837099389583905,169.42331195014185,31.66191958239861,180.00711819096057,182.43218907197394
11.0,7.0,20.0,5.0,33.0,19.0,24.0,55.572383411278395,26.86344484355385,184.7749257171156,84.10054021483298,148.0866499937831
-11.0,-2.0,13.0,27.0,31.0,17.0,9.0,79.92081891543246,53.729641710472364,51.56785013795706,8.159938541457489,14.967330161637316
13.0,4.0,10.0,32.0,15.0,31.0,15.0,85.7133770399545,187.9081837881163,131.22065672183228,135.48424862864178,27.84437090366034
7.0,-12.0,11.0,3.0,13.0,25.0,25.0,136.80886533155189,174.4960442739652,46.998014749009556,143.0869062374578,132.55367584105454
-15.0,-1.0,14.0,15.0,24.0,28.0,10.0,128.3207597170983,70.20123501210571,68.96412421532916,71.82215181271793,51.08154402035823
-10.0,10.0,15.0,27.0,30.0,12.0,31.0,26.9351790622572,141.48316173564325,113.49841095372832,194.38807388396125,5.832905365184349
4.0,-2.0,16.0,15.0,15.0,15.0,21.0,51.85790661862042,64.73118235111663,4.869426015953682,155.64145849947494,67.96142768124254
6.0,-16.0,29.0,28.0,23.0,7.0,29.0,179.36211339373432,165.23543870805395,138.46094339621487,130.40584071523568,53.11715086755741
-11.0,-13.0,19.0,10.0,20.0,14.0,28.0,116.15203313456321,192.13466576937518,7.818318822717929,97.35032676262728,72.43871162691508
3.0,-13.0,3.0,17.0,27.0,3.0,4.0,16.900609063566165,77.57141082089387,100.4166636387932,57.885630603272986,35.75719511067974
-8.0,0.0,32.0,16.0,25.0,15.0,12.0,176.3502656868054,191.92283613653183,32.275946311259275,166.18486619100335,118.1670820384497
12.0,-16.0,20.0,21.0,14.0,20.0,22.0,28.41952270765582,42.973956790636,168.2833119993036,179.15546289048442,91.25368595358232
-15.0,5.0,29.0,32.0,20.0,9.0,25.0,43.94223688510635,112.47223143577516,108.6158089453137,141.12875889538662,129.74065183052775
-3.0,-16.0,24.0,24.0,32.0,22.0,3.0,47.11495681528255,114.79900630486736,71.83110530582022,47.730089545631,44.81963560772364
1.0,-8.0,31.0,22.0,7.0,28.0,12.0,65.72786128054908,173.17885822726618,116.85345744375218,51.11560951511773,78.60409666807111
-16.0,-11.0,26.0,7.0,7.0,20.0,30.0,142.153383499595,192.8402297330821,182.2642281785802,129.76186609327135,191.7571152426524
-15.0,-12.0,17.0,26.0,24.0,24.0,31.0,51.7134383991527,141.0585582268018,8.92553484911318,27.264182688981077,8.725360608823207
-13.0,1.0,28.0,11.0,2.0,31.0,6.0,39.65835129503379,160.87939165762012,128.66510555318598,140.38955451584775,108.73003587115426
10.0,5.0,32.0,6.0,2.0,16.0,7.0,174.01532384943343,199.19544388219046,175.76641614033753,76.89681826376022,98.12842581346841
0.0,-4.0,4.0,23.0,33.0,16.0,19.0,60.87837210985201,195.78341610352157,75.86528041789475,156.49204448385404,38.69671655905045
15.0,-2.0,17.0,28.0,12.0,8.0,24.0,41.10474944172553,179.62156591636565,94.50408604456196,24.14731594121724,63.128546742343005
-10.0,8.0,19.0,27.0,4.0,33.0,33.0,114.64585753174204,12.426818546222496,121.32070066998406,165.7210755634683,171.32620583958578
11.0,-2.0,32.0,30.0,10.0,9.0,21.0,8.052787989079157,29.886618845016464,15.338942233196008,188.19228216849905,168.8777430328053
-4.0,-2.0,17.0,12.0,5.0,23.0,6.0,115.1479601741004,69.1239127992262,187.7964424037047,26.726813866087017,64.02218679681827
16.0,-12.0,21.0,22.0,27.0,33.0,22.0,66.28116001095921,33.668271991362865,22.28919736535142,14.171507129553351,188.70512822844708
4.0,-13.0,33.0,26.0,12.0,26.0,33.0,92.76275777287464,182.26439468863055,109.89393679266004,189.25583066581314,102.59917018651564
-11.0,4.0,31.0,12.0,19.0,3.0,4.0,196.45574076147872,140.89404966758846,6.227701110795825,129.78451588492658,95.14492043680136
6.0,-11.0,13.0,12.0,14.0,17.0,12.0,160.91228267376525,181.4049324020658,112.69242730650204,184.08057084126378,131.43658269191445
4.0,-3.0,31.0,30.0,33.0,20.0,23.0,149.16130926086893,31.612707423168153,190.76898518775693,38.44035992050381,176.7741265297132
8.0,-5.0,24.0,25.0,3.0,15.0,10.0,122.31813964994001,166.46072357350084,82.95949961003275,79.76286207890864,74.92483672388805
-3.0,-1.0,6.0,27.0,27.0,13.0,24.0,56.45452113383982,8.191444735214247,18.822387413155695,86.51823240643573,35.5722777140846
-1.0,-13.0,26.0,19.0,22.0,33.0,2.0,145.0292117805923,103.96178500759837,154.3836942742752,94.075420419319,2.541281358578451
5.0,7.0,30.0,20.0,20.0,15.0,15.0,85.96150920883238,114.18538727051819,4.316799789835213,49.61373490779422,171.40515491814998
-16.0,-15.0,29.0,19.0,6.0,2.0,15.0,8.509254593419113,132.15765155832514,17.71309184724652,51.0643236367049,30.216227583532973
-8.0,10.0,16.0,6.0,17.0,14.0,26.0,76.25686971642335,36.99626705556358,139.80359814943003,35.67446833865411,161.8227157250499
-3.0,10.0,22.0,2.0,22.0,7.0,31.0,12.87314613505297,183.1281093291235,137.85098278214005,17.350112869897337,134.05309142742146
14.0,-9.0,28.0,11.0,28.0,33.0,21.0,85.6428468827259,30.821379262274505,41.36764384340479,67.40455872437832,168.1209933612212
9.0,14.0,4.0,31.0,16.0,33.0,18.0,168.02176475173968,49.04795140673599,55.36823548305971,199.61712938921033,92.99480542801955
-1.0,-10.0,27.0,16.0,31.0,28.0,24.0,110.79412192385225,80.08754169209868,120.21245071326041,74.48547476189171,59.81811359215561
-10.0,2.0,32.0,11.0,5.0,15.0,24.0,54.74741141824351,5.5563104401118,183.30898391377332,100.0204317868606,5.619619884202476
12.0,14.0,15.0,30.0,19.0,21.0,9.0,140.34138202201336,57.11247538764008,170.71867824396983,173.07016774890232,1.0731401004262286
-16.0,7.0,4.0,31.0,19.0,30.0,5.0,139.136226919626,170.1169503138832,87.10633233271679,52.80758003499535,102.52971401485081
-2.0,-4.0,12.0,14.0,10.0,5.0,13.0,1.119090766196229,76.2202863254251,124.52855819428711,93.7294496298025,146.3544423731181
-6.0,7.0,17.0,5.0,9.0,2.0,17.0,7.282279753942156,165.26895602973627,175.97175435410895,35.75310736525539,94.47218206586778
5.0,-11.0,22.0,28.0,9.0,4.0,5.0,9.752564134864162,112.35303628253266,96.73279937974195,119.89128713411326,193.48146181350373
-15.0,-4.0,2.0,24.0,32.0,16.0,10.0,42.59422725709898,2.630905546934792,145.48561979761473,17.602833526776163,8.257086194587181
7.0,9.0,23.0,15.0,30.0,31.0,7.0,6.966132914797107,14.521385463318094,38.3745723413645,44.56502731736296,68.30403628540836
-6.0,15.0,4.0,8.0,12.0,33.0,21.0,127.95157507525418,29.429011553936135,149.12037679271188,165.32081933549128,37.8290268252762
14.0,-7.0,23.0,12.0,18.0,2.0,9.0,29.247508762766206,81.51001963214077,129.0816425586661,22.392104706753948,146.93974458510104
-4.0,-9.0,31.0,6.0,27.0,32.0,29.0,24.819438656211968,15.075819029933669,129.75595234394675,13.102683710897933,125.8487176306315
14.0,7.0,4.0,27.0,6.0,20.0,33.0,18.951206918706443,139.12499232523797,148.03068174913403,81.7095133039287,29.74764088041102
-10.0,-9.0,23.0,11.0,8.0,31.0,19.0,42.706409683131795,33.712600160544135,45.58043932888831,121.85669902048505,62.021483058187265
-7.0,7.0,9.0,9.0,15.0,26.0,30.0,146.18186893395992,156.5730268715591,161.71305931176363,195.54950397172516,154.22937723659876
-1.0,-14.0,22.0,12.0,14.0,19.0,12.0,155.28184532151465,156.68840457775042,181.28837639705512,113.66745525585628,177.70184410487025
11.0,11.0,26.0,5.0,13.0,19.0,3.0,179.0191839373101,143.2764114366674,135.53908249350968,161.53830095479617,69.88523026219285
-3.0,10.0,12.0,31.0,16.0,18.0,10.0,30.52345399113858,73.78026041770892,158.6368656451765,64.1924219546129,66.79450222787094
14.0,-4.0,18.0,30.0,16.0,33.0,25.0,94.45633239950307,193.85042492582585,4.386164378755408,91.51259781647106,135.91531005260887
12.0,-8.0,3.0,16.0,12.0,16.0,32.0,104.66969635603579,180.77467296963775,172.10926874920307,180.79315760653748,55.245867234868975
11.0,13.0,14.0,25.0,3.0,32.0,15.0,62.78148028257837,36.74757533679636,47.22130223445635,102.39452651976066,152.32454861903128
1.0,10.0,11.0,26.0,14.0,33.0,30.0,137.52588710266772,176.59046053167114,76.89448117309934,195.34491038625174,78.29954485829573
-4.0,5.0,31.0,14.0,2.0,23.0,15.0,99.55882499461104,186.02005755726637,99.77683542719977,103.77144078622113,194.22116209154473
2.0,14.0,12.0,22.0,20.0,2.0,19.0,111.25889752400535,196.10738370744644,82.32716559505133,198.6765030215714,92.3870158802491
-8.0,5.0,16.0,30.0,33.0,5.0,5.0,66.07711843338902,90.26200398077195,57.430491431020926,192.74415720748252,68.77119939803742
-8.0,-15.0,5.0,12.0,9.0,14.0,32.0,144.80173916317392,65.96128104535933,25.85876529529021,72.49872536324551,199.28393333637337
-5.0,14.0,26.0,4.0,30.0,26.0,32.0,45.32592866583671,108.85438237405248,121.33079639105009,109.11887423726508,185.98653734157554
7.0,15.0,16.0,17.0,31.0,3.0,10.0,93.5480759721782,97.7551072774701,29.412390611074546,115.98204243161756,147.48150762199944
8.0,1.0,9.0,16.0,19.0,23.0,21.0,11.131354542451689,89.48380323923304,76.16208405819289,170.24344381585115,107.90675516115607
5.0,10.0,6.0,20.0,22.0,27.0,12.0,82.8509518002881,162.90409116964523,187.79707619113037,5.929379916939026,197.10853134685001
-3.0,-7.0,11.0,21.0,31.0,2.0,14.0,98.37504063820563,108.41941646046615,193.12794304437705,88.94933020003677,166.3172336725122
5.0,-8.0,18.0,27.0,10.0,29.0,2.0,96.49187828659795,14.91752398696924,28.79383329524967,127.04433378420066,129.7074984476461
1.0,12.0,24.0,16.0,15.0,18.0,30.0,178.15883702894945,0.3860966849157821,100.28597463346784,166.04824945661454,111.43649622447016
-1.0,-2.0,23.0,16.0,9.0,15.0,31.0,77.25062141151943,157.34745951770424,100.73831501329423,71.82494278419342,55.18619232074373
-11.0,-5.0,6.0,12.0,29.0,19.0,3.0,182.7666205538755,169.8158896545984,150.35764943518672,150.7619860648015,61.88640222538546
2.0,3.0,21.0,30.0,15.0,33.0,17.0,124.27154049408469,166.9998164529258,43.8581918967428,14.08968645932902,9.906572893075104
13.0,3.0,17.0,13.0,25.0,17.0,14.0,89.6982701128834,33.03540132186764,41.86140504113931,111.73378017106134,87.99294947048486
-5.0,-15.0,2.0,19.0,25.0,26.0,13.0,13.841880582643107,3.755279998459349,73.47944852904193,7.124155672319454,24.473565445626978
